Id;URL Repository;URL Commit;Files;Hash;BugType1;BugType2;RootCause;ImpactsFromBugs;Lines Changed Total Added;Lines Changed Total Deleted;Lines Changed File Added;Lines Changed File Deleted;Lines Changed File Deleted ;Lines Changed Total Deleted ;Message Commit
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/releases/releasenotes_v16.10.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;1;;1;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/releases/releasenotes_v16.12.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;2;;3;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/sched_dvfs/smoke_test.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;3;;2;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/sched_tune/stune_juno_rampl.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;1;;1;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/sched_tune/stune_juno_taskonly_rampl.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;1;;1;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/sched_tune/stune_oak_rampl.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;1;;1;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/tutorial/00_lisainanutshell.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;3;;3;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/tutorial/06_traceanalysis.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;1;;1;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/9c55ada034720dd8537366d726dfa8d6cd6636d0;ipynb/tutorial/usecaseexamples_schedtuneanalysis.ipynb;9c55ada034720dd8537366d726dfa8d6cd6636d0;implementation;;Version Problems;Bad Performance;79;;4;;3;51;"utils/trace: make platform an optional parameter Since: commit 074127b (""trace: Allow platform=None"") we allow to parse a Trace when platform data are not available. However, the fix introduced by the previous patch was not changing the order of the parameters to ensure backward compatibility. This ended up in an (even more) ugly API where the first mandatory parameter can be None. Let's do the full cleanup and make platform as well as events two fully optional parameters, thus reducing the trace parsing API to something which in its based form can be: trace = Trace('/path/to/trace/file.dat') Backward compatibility is not granted but this adds a sanity check to detected usages of the old API and warn the user about the need to update the call to the new convention. Usages already in mainline of the Trace() API are instead fixed by this patch by properly re-ordering or re-moving the required parameters. Signed-off-by: Patrick Bellasi <patrick.bellasi@arm.com>"
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;ipynb/sched_tune/stune_juno_rampl.ipynb;06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;implementation;;Logic error;Bad Performance;3176;;2;;2;126;Merge pull request #390 from derkling/fix-task-names Fix task names
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;ipynb/sched_tune/stune_juno_taskonly_rampl.ipynb;06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;implementation;;Logic error;Bad Performance;3176;;2;;2;126;Merge pull request #390 from derkling/fix-task-names Fix task names
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;ipynb/sched_tune/stune_oak_rampl.ipynb;06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;implementation;;Logic error;Bad Performance;3176;;2;;2;126;Merge pull request #390 from derkling/fix-task-names Fix task names
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;ipynb/tests/frequency_invariance_test.ipynb;06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;implementation;;Logic error;Bad Performance;3176;;0;;3;126;Merge pull request #390 from derkling/fix-task-names Fix task names
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;ipynb/tutorial/00_lisainanutshell.ipynb;06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;implementation;;Logic error;Bad Performance;3176;;2;;2;126;Merge pull request #390 from derkling/fix-task-names Fix task names
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;ipynb/tutorial/usecaseexamples_schedtuneanalysis.ipynb;06c393e6db67f481f0c58ab1c1c2ebe68d54bb38;implementation;;Logic error;Bad Performance;3176;;1;;1;126;Merge pull request #390 from derkling/fix-task-names Fix task names
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/7dbd80ab751442427dbb80f3a30da465f3a0e07c;ipynb/android/android_workloads.ipynb;7dbd80ab751442427dbb80f3a30da465f3a0e07c;implementation;;Logic error;Bad Performance;1;;1;;1;1;ipynb: fix bug in android workload notebook wload is a Jankbench notebook not a dictionary. Let's use 10 seconds systrace for each iteration instead.
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/fc1be6e8682756bdcc5ff8bd6098766bdb05697d;ipynb/android/android_workloads.ipynb;fc1be6e8682756bdcc5ff8bd6098766bdb05697d;implementation;;Coding error;Run Error;8;;3;;3;12;ipynb: bug fix - copy.deepcopy throws an exception with memoized methods Calling copy.deepcopy on the results dictionary of each experiment throws an exception if among the results objects there are some with memoized methods. Nevertheless, the deep copy was used to correctly copy the energy data dictionary, therefore deep copy is now performed on that data only. Signed-off-by: Michele Di Giorgio <michele.digiorgio@arm.com>
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/fc1be6e8682756bdcc5ff8bd6098766bdb05697d;ipynb/android/workloads/android_recents_fling.ipynb;fc1be6e8682756bdcc5ff8bd6098766bdb05697d;implementation;;Coding error;Run Error;8;;1;;3;12;ipynb: bug fix - copy.deepcopy throws an exception with memoized methods Calling copy.deepcopy on the results dictionary of each experiment throws an exception if among the results objects there are some with memoized methods. Nevertheless, the deep copy was used to correctly copy the energy data dictionary, therefore deep copy is now performed on that data only. Signed-off-by: Michele Di Giorgio <michele.digiorgio@arm.com>
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/fc1be6e8682756bdcc5ff8bd6098766bdb05697d;ipynb/android/workloads/android_youtube.ipynb;fc1be6e8682756bdcc5ff8bd6098766bdb05697d;implementation;;Coding error;Run Error;8;;2;;3;12;ipynb: bug fix - copy.deepcopy throws an exception with memoized methods Calling copy.deepcopy on the results dictionary of each experiment throws an exception if among the results objects there are some with memoized methods. Nevertheless, the deep copy was used to correctly copy the energy data dictionary, therefore deep copy is now performed on that data only. Signed-off-by: Michele Di Giorgio <michele.digiorgio@arm.com>
47548304;https://github.com/ARM-software/lisa;https://github.com/ARM-software/lisa/commit/fc1be6e8682756bdcc5ff8bd6098766bdb05697d;ipynb/sched_dvfs/smoke_test.ipynb;fc1be6e8682756bdcc5ff8bd6098766bdb05697d;implementation;;Coding error;Run Error;8;;2;;3;12;ipynb: bug fix - copy.deepcopy throws an exception with memoized methods Calling copy.deepcopy on the results dictionary of each experiment throws an exception if among the results objects there are some with memoized methods. Nevertheless, the deep copy was used to correctly copy the energy data dictionary, therefore deep copy is now performed on that data only. Signed-off-by: Michele Di Giorgio <michele.digiorgio@arm.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/01_asr_with_nemo.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/02_online_asr_microphone_demo.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/03_speech_commands.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/04_online_offline_speech_commands_demo.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/05_online_noise_augmentation.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/06_voice_activiy_detection.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/07_online_offline_microphone_vad_demo.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/asr/offline_asr.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/01_pretrained_language_models_for_downstream_tasks.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/02_nlp_tokenizers.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/glue_benchmark.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/neural_machine_translation-text2sparql.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/punctuation_and_capitalization.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/question_answering_squad.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/relation_extraction-biomegatron.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/text_classification_sentiment_analysis.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/token_classification-biomegatron.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/nlp/token_classification_named_entity_recognition.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/speaker_recognition/speaker_recognition_verification.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/9aa4ada92b2e6ddd418704dc392e8576d44e5f41;tutorials/tts/1_tts_inference.ipynb;9aa4ada92b2e6ddd418704dc392e8576d44e5f41;environments and settings;;Install and Configuration Problems;Run Error;25;;1;;1;36;Bio megatron download fix (#1558) * wer/cer added Signed-off-by: ekmb <ebakhturina@nvidia.com> * bio_meg Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert test Signed-off-by: ekmb <ebakhturina@nvidia.com> * revert extra files Signed-off-by: ekmb <ebakhturina@nvidia.com> * VAD to main Signed-off-by: ekmb <ebakhturina@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/a446d2a97bb9270cfab3997a6de3f24bc8165e3e;tutorials/asr/01_asr_with_nemo.ipynb;a446d2a97bb9270cfab3997a6de3f24bc8165e3e;implementation;;Coding error;Bad Performance;42;;3;;3;20;Fixed cd command syntax in notebooks (#1423) Signed-off-by: Sergei Nikolaev <snikolaev@nvidia.com>
200722670;https://github.com/NVIDIA/NeMo;https://github.com/NVIDIA/NeMo/commit/a446d2a97bb9270cfab3997a6de3f24bc8165e3e;tutorials/asr/07_online_offline_microphone_vad_demo.ipynb;a446d2a97bb9270cfab3997a6de3f24bc8165e3e;implementation;;Coding error;Bad Performance;42;;33;;11;20;Fixed cd command syntax in notebooks (#1423) Signed-off-by: Sergei Nikolaev <snikolaev@nvidia.com>
